240.0283302491492066
{0.2094954997825365, 0.1293972686641710, 0.0257725421231180, 0.0148577555208935, 0.0156110552293436, 0.0246697823745542, 0.1147538722015514, 0.0370204141134892, 0.0161927336725500, 0.0606359311751980, 0.0868561610593981, 0.0197027550783420, 0.1412798368218802, 0.0918155401896297, 0.0119388519933445},
{0.0015061214555580, 0.0001286886994713, 0.0006417429009569, 0.0836651296608687, 0.9073745130121214, 0.0000471691908901, 0.0004218598801899, 0.0008062521318200, 0.0002711249091207, 0.0011950494608620, 0.0002574863249204, 0.0005461178950892, 0.0008023113673695, 0.0020105724505702, 0.0003258606601917},
{0.0060736063319912, 0.0289372512146274, 0.0180020456518166, 0.0012382211209578, 0.0061211536860176, 0.8332265341413292, 0.0087693801181178, 0.0102003827994331, 0.0012259316991400, 0.0064879396127919, 0.0053399287455661, 0.0140705482667641, 0.0259806410993173, 0.0053403713819795, 0.0289860641301505},
{0.0673824737853361, 0.1420360164016830, 0.0065660210049637, 0.0627399342322435, 0.0796327488705227, 0.0079100431533662, 0.0198894818060179, 0.0969461122166061, 0.0056755493421708, 0.0139559961873478, 0.1149618772483144, 0.1458395829216447, 0.0793495906352116, 0.0384684098520847, 0.1186461623424870},
{0.0163975497150413, 0.0773116087582946, 0.0120141177884547, 0.0383870243963112, 0.0814661570555499, 0.1586071459660939, 0.0079131917752802, 0.0094140832718830, 0.0015911906333159, 0.0208951624274577, 0.0222217830083784, 0.1481662743606002, 0.1491684045485075, 0.0982333511939142, 0.1582129551009175},
{0.0317020565740327, 0.1725423819461696, 0.0337532887551689, 0.1811029227988238, 0.0238839263226179, 0.0807290967467931, 0.0860747629239919, 0.0201087290447482, 0.0556323001097137, 0.1122153682073159, 0.0084690921158955, 0.0268344900262980, 0.0749821169333214, 0.0496631020514855, 0.0423063654436239},
{0.0057283284477659, 0.0000299342315488, 0.0023902314765036, 0.0045893461688420, 0.0047849897437307, 0.9403079345981529, 0.0015781549913144, 0.0040108199725430, 0.0083057279528987, 0.0043526488473992, 0.0068640061965981, 0.0036376160860410, 0.0068441056441868, 0.0054301188126833, 0.0011460368297916},
{0.0000044802411122, 0.0068168422842254, 0.0000655704070151, 0.0000287255422705, 0.0000114144138732, 0.0000101561921785, 0.1047144641876334, 0.0000891474519627, 0.0000067599365331, 0.0000346393880345, 0.0000138948496326, 0.0000656836549033, 0.0000480170648690, 0.0000055942778792, 0.8880846101078771},
{0.0042256142720755, 0.0029794194100327, 0.0098823990746851, 0.0105412615857191, 0.0092951215088158, 0.0094431127213127, 0.0015295804742241, 0.0215432339809860, 0.8920679346591688, 0.0085620255277413, 0.0039028510695328, 0.0012666367802831, 0.0051143475699889, 0.0012872939108623, 0.0183591674545718},
{0.0088241043152386, 0.0067716880498823, 0.0077136793702671, 0.0007665389470057, 0.0003919233533263, 0.0012273481237045, 0.0020659783848113, 0.0036776686516907, 0.0050060670509618, 0.0057050974787882, 0.0018685995894995, 0.0124875148186476, 0.0104627133933675, 0.9274783049206922, 0.0055527735521165},
{0.0248153242984283, 0.0692990803457028, 0.0914442319210445, 0.0478171519348652, 0.0488889695290922, 0.0003103650190143, 0.1403533214675661, 0.1327528263143639, 0.0414137643042169, 0.1445312615690801, 0.0311818294816687, 0.0045002140949407, 0.1110522513178261, 0.0333892766053847, 0.0782501317968054},
